ts_minute,average_price
2024-12-03 10:34:00,608.7881545691057
2024-12-03 10:35:00,608.4527821032609
2024-12-03 10:36:00,608.9558477076923
2024-12-03 10:37:00,608.9990314111111
2024-12-03 10:38:00,608.7036901531532
2024-12-03 10:39:00,608.29907
2024-12-03 10:40:00,608.1464462985075
2024-12-03 10:41:00,608.0591974196428
2024-12-03 10:42:00,608.0346833508772
2024-12-03 10:43:00,608.0117380529801
2024-12-03 10:44:00,607.5843585935484
2024-12-03 10:45:00,607.42275491
2024-12-03 10:46:00,607.8026037417219
2024-12-03 10:47:00,608.1092297029703
2024-12-03 10:48:00,608.1794136989247
2024-12-03 10:49:00,608.6414772385322
2024-12-03 10:50:00,608.6198043478261
2024-12-03 10:51:00,608.9487637803468
2024-12-03 10:52:00,609.0497799296875
2024-12-03 10:53:00,609.0280524135338
2024-12-03 10:54:00,608.8274835051546
2024-12-03 10:55:00,608.7924889705882
2024-12-03 10:56:00,608.9678902777778
2024-12-03 10:57:00,608.890584202381
2024-12-03 10:58:00,608.6330592974683
2024-12-03 10:59:00,608.5143793061225
2024-12-03 11:00:00,608.3159202702702
2024-12-03 11:01:00,607.8465095530303
2024-12-03 11:02:00,607.7347206707317
2024-12-03 11:03:00,607.4932237605634
2024-12-03 11:04:00,607.26297733
2024-12-03 11:05:00,606.9654911538462
2024-12-03 11:06:00,606.8610421666667
2024-12-03 11:07:00,607.1686352941176
2024-12-03 11:08:00,607.3696314098361
2024-12-03 11:09:00,607.2490284495412
2024-12-03 11:10:00,607.22431645
2024-12-03 11:11:00,607.1385731964285
2024-12-03 11:12:00,607.0888249726028
2024-12-03 11:13:00,607.1041635434783
2024-12-03 11:14:00,607.2116049882353
2024-12-03 11:15:00,607.151790557377
2024-12-03 11:16:00,606.9369922101695
2024-12-03 11:17:00,606.9360757572815
2024-12-03 11:18:00,606.928730862745
2024-12-03 11:19:00,606.6360575603449
2024-12-03 11:20:00,606.5586643246753
2024-12-03 11:21:00,606.5623928125
2024-12-03 11:22:00,606.4080585454545
2024-12-03 11:23:00,606.3811915660377
2024-12-03 11:24:00,606.5716118932585
2024-12-03 11:25:00,606.8909627647059
2024-12-03 11:26:00,607.4417511521739
2024-12-03 11:27:00,607.6549747545455
2024-12-03 11:28:00,607.9515775
2024-12-03 11:29:00,607.8585960740741
2024-12-03 11:30:00,607.8750703180212
2024-12-03 11:31:00,607.4210597142857
2024-12-03 11:32:00,607.6110001103448
2024-12-03 11:33:00,607.8787822903225
2024-12-03 11:34:00,608.2636762285714
2024-12-03 11:35:00,608.16418671875
2024-12-03 11:36:00,608.034430472103
2024-12-03 11:37:00,608.12303015625
2024-12-03 11:38:00,608.4113313809523
2024-12-03 11:39:00,608.2588364142857
2024-12-03 11:40:00,607.8869368780488
2024-12-03 11:41:00,607.8669252777778
2024-12-03 11:42:00,607.6830553225807
2024-12-03 11:43:00,607.3608748119658
2024-12-03 11:44:00,607.652902192
2024-12-03 11:45:00,607.4042652578617
2024-12-03 11:46:00,607.3232697674418
2024-12-03 11:47:00,607.4231725274725
2024-12-03 11:48:00,607.2147513365385
2024-12-03 11:49:00,607.2441445
2024-12-03 11:50:00,607.0756855555555
2024-12-03 11:51:00,606.8138995483871
2024-12-03 11:52:00,606.772015173913
2024-12-03 11:53:00,606.764543925
2024-12-03 11:54:00,606.7080494675324
2024-12-03 11:55:00,606.7254019607843
2024-12-03 11:56:00,606.8167894659091
2024-12-03 11:57:00,606.7448469026549
2024-12-03 11:58:00,606.969956261194
2024-12-03 11:59:00,607.3340118061225
2024-12-03 12:00:00,607.4266426351352
2024-12-03 12:01:00,607.50123440625
2024-12-03 12:02:00,607.9131211140351
2024-12-03 12:03:00,608.1190380952381
2024-12-03 12:04:00,608.1667438055556
2024-12-03 12:05:00,608.340861875
2024-12-03 12:06:00,608.3584594081633
2024-12-03 12:07:00,608.7253621010101
2024-12-03 12:08:00,608.61004164
2024-12-03 12:09:00,608.6541770833334
2024-12-03 12:10:00,608.6612916666667
2024-12-03 12:11:00,608.5913415573771
2024-12-03 12:12:00,608.4822429906542
2024-12-03 12:13:00,608.4969363
2024-12-03 12:14:00,608.4260449756098
2024-12-03 12:15:00,608.4957685454546
2024-12-03 12:16:00,608.3995123272728
2024-12-03 12:17:00,608.4247318709678
2024-12-03 12:18:00,608.2529362222223
2024-12-03 12:19:00,608.3419261682243
2024-12-03 12:20:00,608.7482287671232
2024-12-03 12:21:00,608.6794065217391
2024-12-03 12:22:00,608.5247712884616
2024-12-03 12:23:00,608.4982903368422
2024-12-03 12:24:00,608.5554993820225
2024-12-03 12:25:00,608.4875826647059
2024-12-03 12:26:00,608.4529282916667
2024-12-03 12:27:00,608.711720610687
2024-12-03 12:28:00,609.090475
2024-12-03 12:29:00,609.1152300970874
2024-12-03 12:30:00,608.78547
2024-12-03 12:31:00,608.6419645161291
2024-12-03 12:32:00,608.7664719101124
2024-12-03 12:33:00,608.9292146534654
2024-12-03 12:34:00,609.01227555
2024-12-03 12:35:00,609.1009977068966
2024-12-03 12:36:00,608.9645221328672
2024-12-03 12:37:00,608.5310092767858
2024-12-03 12:38:00,608.5641742877698
2024-12-03 12:39:00,608.560587
2024-12-03 12:40:00,608.596385
2024-12-03 12:41:00,608.5498638181818
2024-12-03 12:42:00,608.8054
2024-12-03 12:43:00,608.8582389487179
2024-12-03 12:44:00,608.98066416
2024-12-03 12:45:00,608.9049743069307
2024-12-03 12:46:00,608.9870611875
2024-12-03 12:47:00,608.9940844444444
2024-12-03 12:48:00,608.9768375
2024-12-03 12:49:00,608.91165125
2024-12-03 12:50:00,608.8749683389831
2024-12-03 12:51:00,608.8473911111112
2024-12-03 12:52:00,608.8934871428571
2024-12-03 12:53:00,608.879073254902
2024-12-03 12:54:00,608.8350771929825
2024-12-03 12:55:00,608.8461883333333
2024-12-03 12:56:00,608.6932833787879
2024-12-03 12:57:00,608.6808117647059
2024-12-03 12:58:00,608.6284272727273
2024-12-03 12:59:00,608.636993734375
2024-12-03 13:00:00,608.7056120689655
2024-12-03 13:01:00,608.6473480930233
2024-12-03 13:02:00,608.6969648
2024-12-03 13:03:00,608.70134565
2024-12-03 13:04:00,608.8433891566265
2024-12-03 13:05:00,608.5378994017467
2024-12-03 13:06:00,608.3825673076923
2024-12-03 13:07:00,608.3517118656716
2024-12-03 13:08:00,608.4632905079366
2024-12-03 13:09:00,608.4622611971831
2024-12-03 13:10:00,608.502489593496
2024-12-03 13:11:00,608.4218105263158
2024-12-03 13:12:00,608.420209516129
2024-12-03 13:13:00,608.4595719473684
2024-12-03 13:14:00,608.4090424680851
2024-12-03 13:15:00,608.398880882353
2024-12-03 13:16:00,608.3833709302326
2024-12-03 13:17:00,608.2453352941177
2024-12-03 13:18:00,608.077528546875
2024-12-03 13:19:00,608.1908740476191
2024-12-03 13:20:00,608.300160359375
2024-12-03 13:21:00,608.1362541348315
2024-12-03 13:22:00,608.112919
2024-12-03 13:23:00,608.1272829268293
2024-12-03 13:24:00,608.212192
2024-12-03 13:25:00,608.2439546521739
2024-12-03 13:26:00,608.2329856849315
2024-12-03 13:27:00,608.2278914594594
2024-12-03 13:28:00,608.252470212766
2024-12-03 13:29:00,608.1484177777778
2024-12-03 13:30:00,608.2487720153846
2024-12-03 13:31:00,608.2867723606557
2024-12-03 13:32:00,608.2435063043479
2024-12-03 13:33:00,608.3907965517242
2024-12-03 13:34:00,608.4996747796611
2024-12-03 13:35:00,608.6687111206896
2024-12-03 13:36:00,608.7223571428572
2024-12-03 13:37:00,608.7398772739726
2024-12-03 13:38:00,608.7172738717949
2024-12-03 13:39:00,608.5265378205128
2024-12-03 13:40:00,608.4635104166666
2024-12-03 13:41:00,608.2957732142858
2024-12-03 13:42:00,608.0192483
2024-12-03 13:43:00,607.938144275
2024-12-03 13:44:00,607.8473705882353
2024-12-03 13:45:00,607.8428542857143
2024-12-03 13:46:00,607.9114260210526
2024-12-03 13:47:00,607.7757873383458
2024-12-03 13:48:00,607.5825424905661
2024-12-03 13:49:00,607.496988195122
2024-12-03 13:50:00,607.5210017948718
2024-12-03 13:51:00,607.5132693934427
2024-12-03 13:52:00,607.1879305970149
2024-12-03 13:53:00,607.0680527881356
2024-12-03 13:54:00,606.9341781428571
2024-12-03 13:55:00,606.7572728818182
2024-12-03 13:56:00,606.5896159607843
2024-12-03 13:57:00,606.63014
2024-12-03 13:58:00,606.8354166666667
2024-12-03 13:59:00,606.8546588235295
2024-12-03 14:00:00,606.7199088051948
2024-12-03 14:01:00,606.6658321279069
2024-12-03 14:02:00,606.374747
2024-12-03 14:03:00,606.3515104558824
2024-12-03 14:04:00,606.364116724138
2024-12-03 14:05:00,606.6533180895523
2024-12-03 14:06:00,606.8898175182482
2024-12-03 14:07:00,606.79707025
2024-12-03 14:08:00,606.8913522857143
2024-12-03 14:09:00,606.9808776119403
2024-12-03 14:10:00,607.0381649864864
2024-12-03 14:11:00,607.2227936288659
2024-12-03 14:12:00,607.0790409817073
2024-12-03 14:13:00,606.9388270517242
2024-12-03 14:14:00,606.9562579090909
2024-12-03 14:15:00,606.9689891566265
2024-12-03 14:16:00,606.9320239705883
2024-12-03 14:17:00,606.8999955882352
2024-12-03 14:18:00,606.9828516774194
2024-12-03 14:19:00,606.988501754386
2024-12-03 14:20:00,606.9914696969697
2024-12-03 14:21:00,606.7638926196319
2024-12-03 14:22:00,606.5750971962617
2024-12-03 14:23:00,606.6256238870968
2024-12-03 14:24:00,606.60922578125
2024-12-03 14:25:00,606.6458373333334
2024-12-03 14:26:00,606.5315745463918
2024-12-03 14:27:00,606.5394825316456
2024-12-03 14:28:00,606.5942850190477
2024-12-03 14:29:00,606.8102895833333
2024-12-03 14:30:00,606.8786
2024-12-03 14:31:00,606.920672828125
2024-12-03 14:32:00,606.9484433432835
2024-12-03 14:33:00,606.9579691884057
2024-12-03 14:34:00,607.042273927835
2024-12-03 14:35:00,606.9564517355371
2024-12-03 14:36:00,607.1442297179487
2024-12-03 14:37:00,607.095293
2024-12-03 14:38:00,606.9319516666667
2024-12-03 14:39:00,606.8861479591836
2024-12-03 14:40:00,606.937282
2024-12-03 14:41:00,607.1189436893204
2024-12-03 14:42:00,607.0684968085106
2024-12-03 14:43:00,607.0786044334975
2024-12-03 14:44:00,606.9839580075758
2024-12-03 14:45:00,607.0012753714286
2024-12-03 14:46:00,607.1714147058824
2024-12-03 14:47:00,607.3252656354167
2024-12-03 14:48:00,607.3534317857143
2024-12-03 14:49:00,607.4018954642858
2024-12-03 14:50:00,607.4879577777778
2024-12-03 14:51:00,607.6587201428572
2024-12-03 14:52:00,607.7418731217391
2024-12-03 14:53:00,607.6044349694656
2024-12-03 14:54:00,607.6453219508197
2024-12-03 14:55:00,607.6975537460318
2024-12-03 14:56:00,607.7076041739131
2024-12-03 14:57:00,607.5969260162601
2024-12-03 14:58:00,607.5063703703704
2024-12-03 14:59:00,607.3850841348315
2024-12-03 15:00:00,607.3502629793104
2024-12-03 15:01:00,607.3517917807018
2024-12-03 15:02:00,607.2661222391305
2024-12-03 15:03:00,607.2850277173914
2024-12-03 15:04:00,607.2396010958084
2024-12-03 15:05:00,607.2050945811966
2024-12-03 15:06:00,607.1898301052631
2024-12-03 15:07:00,607.0109871900827
2024-12-03 15:08:00,607.2745380517241
2024-12-03 15:09:00,607.182282
2024-12-03 15:10:00,607.22385
2024-12-03 15:11:00,607.2538123833333
2024-12-03 15:12:00,607.2279886138614
2024-12-03 15:13:00,607.1680123701299
2024-12-03 15:14:00,607.1691624842106
2024-12-03 15:15:00,607.1326484014598
2024-12-03 15:16:00,607.2739123267974
2024-12-03 15:17:00,607.30362709375
2024-12-03 15:18:00,607.4282388561644
2024-12-03 15:19:00,607.5013364651163
2024-12-03 15:20:00,607.5730971255606
2024-12-03 15:21:00,607.28011675
2024-12-03 15:22:00,607.3394526548224
2024-12-03 15:23:00,607.31037
2024-12-03 15:24:00,607.2927317073171
2024-12-03 15:25:00,607.2986335766424
2024-12-03 15:26:00,607.3262545479452
2024-12-03 15:27:00,607.4195631563981
2024-12-03 15:28:00,607.3770699489052
2024-12-03 15:29:00,607.6160201388889
2024-12-03 15:30:00,607.5620781088082
2024-12-03 15:31:00,607.5340524475524
2024-12-03 15:32:00,607.6072344962406
2024-12-03 15:33:00,607.6214509719626
2024-12-03 15:34:00,607.7926604902598
2024-12-03 15:35:00,607.9735005446809
2024-12-03 15:36:00,608.2776745496689
2024-12-03 15:37:00,608.1509754385964
2024-12-03 15:38:00,608.0587957634409
2024-12-03 15:39:00,607.7489507797357
2024-12-03 15:40:00,607.5406493661202
2024-12-03 15:41:00,607.349824390244
2024-12-03 15:42:00,607.1615650943396
2024-12-03 15:43:00,607.1874778714285
2024-12-03 15:44:00,607.1814851013513
2024-12-03 15:45:00,607.1635037699115
2024-12-03 15:46:00,607.1810146323529
2024-12-03 15:47:00,607.3184058702064
2024-12-03 15:48:00,607.1303786037037
2024-12-03 15:49:00,606.9364809452055
2024-12-03 15:50:00,606.9794032567049
2024-12-03 15:51:00,607.1525199404256
2024-12-03 15:52:00,607.194958951579
2024-12-03 15:53:00,606.7411023942029
2024-12-03 15:54:00,606.2771439632107
2024-12-03 15:55:00,605.8119868195778
2024-12-03 15:56:00,605.3862444798712
2024-12-03 15:57:00,605.092735782258
2024-12-03 15:58:00,605.0373528529411
2024-12-03 15:59:00,605.1873732547876
2024-12-03 16:00:00,605.2257979381443
2024-12-03 16:01:00,605.23
2024-12-03 16:02:00,605.2596153846154
2024-12-03 16:03:00,605.23
2024-12-03 16:05:00,605.23
2024-12-03 16:08:00,605.29
2024-12-03 16:10:00,605.6
2024-12-03 16:11:00,605.23
2024-12-03 16:12:00,606.0267
2024-12-03 16:15:00,621.4938888888889
2024-12-03 16:16:00,619.0915789473685
2024-12-03 16:17:00,610.2971428571428
2024-12-03 16:18:00,603.2707818930041
2024-12-03 16:19:00,599.1764406779661
2024-12-03 16:20:00,600.9776190476191
2024-12-03 16:21:00,603.140625
2024-12-03 16:22:00,599.5355
2024-12-03 16:23:00,598.4654397058823
2024-12-03 16:24:00,598.068
2024-12-03 16:25:00,597.3935
2024-12-03 16:26:00,597.416755
2024-12-03 16:27:00,597.1705
2024-12-03 16:28:00,597.7346153846154
2024-12-03 16:29:00,596.0711111111111
2024-12-03 16:30:00,595.444
2024-12-03 16:31:00,595.1343478260869
2024-12-03 16:32:00,597.6375
2024-12-03 16:33:00,596.8164285714286
2024-12-03 16:34:00,601.7536022222222
2024-12-03 16:35:00,599.4547826086956
2024-12-03 16:36:00,600.265
2024-12-03 16:37:00,599.7733333333333
2024-12-03 16:38:00,599.3856756756757
2024-12-03 16:39:00,599.287619047619
2024-12-03 16:40:00,600.01
2024-12-03 16:41:00,599.2475675675676
2024-12-03 16:42:00,599.04
2024-12-03 16:43:00,599.8966666666666
2024-12-03 16:44:00,599.995
2024-12-03 16:45:00,599.9416
2024-12-03 16:46:00,601.8233333333334
2024-12-03 16:49:00,599.155
2024-12-03 16:53:00,602.3177
2024-12-03 16:54:00,599.8233333333334
2024-12-03 16:57:00,602.5
2024-12-03 16:58:00,600.32
2024-12-03 16:59:00,599.0
2024-12-03 17:01:00,600.0
2024-12-03 17:04:00,596.85
2024-12-03 17:06:00,599.0
2024-12-03 17:07:00,599.0
2024-12-03 17:09:00,600.0
2024-12-03 17:13:00,599.17
2024-12-03 17:22:00,600.13
2024-12-03 17:26:00,600.1
2024-12-03 17:28:00,600.1
2024-12-03 17:30:00,599.99
2024-12-03 17:31:00,599.2045454545455
2024-12-03 17:33:00,600.0
2024-12-03 17:35:00,600.0
2024-12-03 17:36:00,599.99
2024-12-03 17:45:00,599.4
2024-12-03 17:51:00,599.0575
2024-12-03 17:52:00,599.97
2024-12-03 17:56:00,599.9
2024-12-03 18:00:00,599.5123076923077
2024-12-03 18:05:00,600.0
2024-12-03 18:11:00,600.0
2024-12-03 18:12:00,599.94
2024-12-03 18:16:00,599.038125
2024-12-03 18:17:00,599.0
2024-12-03 18:27:00,598.5
2024-12-03 18:28:00,599.0
2024-12-03 18:30:00,605.23
2024-12-03 18:37:00,599.99
2024-12-03 18:44:00,600.0
2024-12-03 18:45:00,599.644
2024-12-03 18:49:00,600.0
2024-12-03 18:50:00,599.01
2024-12-03 18:51:00,599.0088888888889
2024-12-03 18:53:00,599.5
2024-12-03 18:54:00,599.5
2024-12-03 18:55:00,599.5
2024-12-03 19:00:00,604.1147
2024-12-03 19:02:00,600.99
2024-12-03 19:05:00,600.0025
2024-12-03 19:09:00,600.995
2024-12-03 19:11:00,599.482
2024-12-03 19:13:00,600.0
2024-12-03 19:14:00,599.8366666666667
2024-12-03 19:15:00,600.99
2024-12-03 19:16:00,600.99
2024-12-03 19:17:00,599.13375
2024-12-03 19:25:00,599.02
2024-12-03 19:27:00,599.02
2024-12-03 19:28:00,599.0069565217391
2024-12-03 19:30:00,598.733
2024-12-03 19:31:00,598.8
2024-12-03 19:32:00,598.8
2024-12-03 19:35:00,598.9333333333333
2024-12-03 19:38:00,598.48
2024-12-03 19:43:00,598.256
2024-12-03 19:49:00,598.26
2024-12-03 19:51:00,599.2166666666667
2024-12-03 19:52:00,599.55
2024-12-03 19:53:00,599.55
2024-12-03 19:56:00,599.55
2024-12-03 19:58:00,599.715
2024-12-03 19:59:00,602.0
2024-12-04 04:01:00,603.0033333333333
2024-12-04 04:03:00,600.18
2024-12-04 04:04:00,600.13
2024-12-04 04:06:00,600.15
2024-12-04 04:14:00,602.99
2024-12-04 04:21:00,600.13
2024-12-04 04:22:00,600.16
2024-12-04 04:24:00,601.0
2024-12-04 04:25:00,601.03
2024-12-04 04:26:00,601.0
2024-12-04 04:28:00,601.0
2024-12-04 04:33:00,601.03
2024-12-04 04:41:00,601.0225
2024-12-04 04:51:00,602.99
2024-12-04 04:53:00,601.05
2024-12-04 04:54:00,601.6933333333334
2024-12-04 04:55:00,602.015
2024-12-04 05:00:00,601.0425
2024-12-04 05:04:00,601.0
2024-12-04 05:05:00,601.0
2024-12-04 05:06:00,601.01
2024-12-04 05:10:00,603.955
2024-12-04 05:12:00,601.04
2024-12-04 05:13:00,601.01
2024-12-04 05:15:00,602.99
2024-12-04 05:16:00,601.045
2024-12-04 05:17:00,602.5
2024-12-04 05:24:00,601.0025
2024-12-04 05:30:00,600.874
2024-12-04 05:33:00,600.37
2024-12-04 05:35:00,601.64
2024-12-04 05:38:00,601.64
2024-12-04 05:40:00,601.64
2024-12-04 05:42:00,601.64
2024-12-04 05:54:00,600.36
2024-12-04 05:55:00,601.0
2024-12-04 06:03:00,600.99
2024-12-04 06:04:00,600.215
2024-12-04 06:08:00,600.99
2024-12-04 06:18:00,600.235
2024-12-04 06:23:00,600.4733333333334
2024-12-04 06:29:00,601.0
2024-12-04 06:49:00,600.23
2024-12-04 06:51:00,600.03
2024-12-04 06:52:00,600.0025
2024-12-04 06:53:00,599.2583870967742
2024-12-04 06:54:00,599.815625
2024-12-04 06:55:00,600.0453333333334
2024-12-04 06:56:00,599.314
2024-12-04 06:59:00,601.1791666666667
2024-12-04 07:00:00,602.1
2024-12-04 07:01:00,602.1088888888889
2024-12-04 07:03:00,602.1
2024-12-04 07:04:00,602.1
2024-12-04 07:06:00,602.5
2024-12-04 07:07:00,602.94
2024-12-04 07:08:00,602.94
2024-12-04 07:09:00,602.57
2024-12-04 07:10:00,602.2455
2024-12-04 07:12:00,601.85
2024-12-04 07:16:00,600.70875
2024-12-04 07:19:00,601.9432258064517
2024-12-04 07:21:00,602.0
2024-12-04 07:22:00,600.7825
2024-12-04 07:27:00,600.885
2024-12-04 07:28:00,600.88
2024-12-04 07:29:00,601.58
2024-12-04 07:30:00,600.88
2024-12-04 07:33:00,600.3142857142857
2024-12-04 07:35:00,600.41
2024-12-04 07:38:00,600.2833333333333
2024-12-04 07:39:00,600.7171428571429
2024-12-04 07:43:00,600.1814285714286
2024-12-04 07:44:00,600.1685714285715
2024-12-04 07:47:00,600.43
2024-12-04 07:50:00,600.0533333333333
2024-12-04 07:52:00,600.1533333333333
2024-12-04 07:54:00,600.21
2024-12-04 07:55:00,600.828
2024-12-04 07:58:00,600.9866666666667
2024-12-04 07:59:00,601.5525
2024-12-04 08:00:00,602.6968095238095
2024-12-04 08:01:00,602.54
2024-12-04 08:02:00,605.23
2024-12-04 08:04:00,602.897
2024-12-04 08:05:00,604.9604761904762
2024-12-04 08:10:00,602.5
2024-12-04 08:12:00,602.478
2024-12-04 08:13:00,602.294
2024-12-04 08:14:00,602.1845
2024-12-04 08:15:00,602.294
2024-12-04 08:16:00,602.0
2024-12-04 08:18:00,602.0
2024-12-04 08:20:00,602.19
2024-12-04 08:22:00,602.23
2024-12-04 08:23:00,604.9
2024-12-04 08:24:00,603.6163636363636
2024-12-04 08:25:00,604.0025
2024-12-04 08:26:00,604.2
2024-12-04 08:28:00,604.2
2024-12-04 08:29:00,604.3575
2024-12-04 08:30:00,604.0694444444445
2024-12-04 08:31:00,602.7421739130435
2024-12-04 08:32:00,601.733076923077
2024-12-04 08:33:00,601.9329411764705
2024-12-04 08:34:00,602.2154545454546
2024-12-04 08:36:00,603.4576470588236
2024-12-04 08:37:00,604.7208823529412
2024-12-04 08:38:00,604.5528571428572
2024-12-04 08:40:00,601.565
2024-12-04 08:44:00,604.78
2024-12-04 08:47:00,604.56
2024-12-04 08:48:00,604.4533333333334
2024-12-04 08:49:00,605.4315
2024-12-04 08:50:00,605.9457142857143
2024-12-04 08:51:00,606.14
2024-12-04 08:52:00,596.1133666191156
2024-12-04 08:53:00,591.2223190016103
2024-12-04 08:54:00,595.5449416569428
2024-12-04 08:55:00,603.2613626838236
2024-12-04 08:56:00,604.5458270377734
2024-12-04 08:57:00,607.1302247011952
2024-12-04 08:58:00,606.9911063829787
2024-12-04 08:59:00,606.1276120622568
2024-12-04 09:00:00,606.4482300884956
2024-12-04 09:01:00,607.771681512605
2024-12-04 09:02:00,608.0858061135372
2024-12-04 09:03:00,606.6132097014926
2024-12-04 09:04:00,606.0725224299066
2024-12-04 09:05:00,606.0472802721089
2024-12-04 09:06:00,606.7907459627329
2024-12-04 09:07:00,607.7191511111112
2024-12-04 09:08:00,608.4839450704226
2024-12-04 09:09:00,608.2584615384616
2024-12-04 09:10:00,608.7207290909091
2024-12-04 09:11:00,611.0239962264151
2024-12-04 09:12:00,610.7430653333333
2024-12-04 09:13:00,610.1985922330097
2024-12-04 09:14:00,610.116625974026
2024-12-04 09:15:00,610.1883248447205
2024-12-04 09:16:00,610.555239047619
2024-12-04 09:17:00,610.2458823529412
2024-12-04 09:18:00,609.3485345679012
2024-12-04 09:19:00,609.3389669811321
2024-12-04 09:20:00,608.6378852564103
2024-12-04 09:21:00,608.7656731958763
2024-12-04 09:22:00,608.5859330508474
2024-12-04 09:23:00,608.481625
2024-12-04 09:24:00,609.8151367924528
2024-12-04 09:25:00,611.3529411764706
2024-12-04 09:26:00,612.2539024390244
2024-12-04 09:27:00,612.0908717391304
2024-12-04 09:28:00,612.570885106383
2024-12-04 09:29:00,612.27625
2024-12-04 09:30:00,612.8418678472223
2024-12-04 09:31:00,615.4560608917197
2024-12-04 09:32:00,620.0413535339266
2024-12-04 09:33:00,621.1809081139053
2024-12-04 09:34:00,620.7487279294118
2024-12-04 09:35:00,619.4080047692307
2024-12-04 09:36:00,618.4743357446808
2024-12-04 09:37:00,617.2843223564955
2024-12-04 09:38:00,616.277319138756
